,customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
278,6069,1,0,0,0,14,0,1,0,0,0,2,2,2,2,0,1,2,55,771.95,0
279,2881,0,0,0,0,5,1,0,0,0,2,0,0,0,0,0,0,0,50.55,244.75,0
280,197,0,0,0,0,6,1,0,0,2,2,0,0,0,0,0,0,3,55.15,322.9,0
281,5818,0,0,0,0,10,1,0,0,0,2,0,0,0,0,0,0,2,51.2,498.25,0
282,1402,0,0,0,1,1,1,2,2,1,1,1,1,1,1,0,0,3,25.4,25.4,0
283,6707,0,0,0,0,68,1,2,0,2,0,0,0,0,0,0,0,3,54.45,3687.75,0
284,6658,1,0,1,1,18,1,0,1,0,0,2,0,2,2,0,0,3,95.15,1779.95,1
285,4368,0,0,0,0,22,1,2,1,0,0,0,0,0,0,1,1,1,76,1783.6,0
286,2668,0,0,0,0,20,1,0,0,0,0,0,0,0,0,0,1,2,44.35,927.15,0
287,3940,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,2,70,70,1
288,2422,1,1,0,0,8,1,0,1,0,2,0,0,0,0,0,1,2,74.5,606.55,1
289,2490,1,0,0,0,10,1,0,0,0,0,0,0,0,0,0,1,1,44.85,435.4,1
290,5299,1,1,0,0,24,1,2,1,0,0,0,0,0,0,0,1,2,76.1,1712.7,1
291,2606,1,0,0,0,35,1,0,0,2,2,2,0,0,0,1,0,3,61.2,2021.2,0
292,1567,1,0,1,1,23,1,0,1,0,2,2,2,0,0,1,0,3,86.8,1940.8,0
293,3397,0,1,0,0,6,1,0,1,0,0,0,0,2,2,0,1,2,89.35,567.8,0
294,1064,0,0,0,0,12,1,0,2,1,1,1,1,1,1,0,0,3,19.7,220.35,0
295,5791,1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,20.25,20.25,0
296,4615,0,0,1,1,71,1,0,1,0,0,2,0,0,0,2,0,2,76.05,5436.45,0
297,4827,1,1,1,0,35,1,2,1,0,0,2,0,2,2,0,1,2,100.8,3437.5,0
298,2067,1,0,1,1,40,1,2,0,0,0,2,0,2,2,0,1,2,74.55,3015.75,0
299,4504,0,0,0,1,1,1,0,1,2,0,0,0,0,0,0,1,3,73.6,73.6,1
300,605,1,0,0,0,23,1,0,0,0,0,0,0,2,2,1,1,0,64.9,1509.8,0
301,5720,0,1,0,0,4,1,2,1,0,0,0,0,2,2,0,1,2,95.45,396.1,1
302,5844,1,0,0,0,4,1,0,1,0,0,2,2,0,2,0,1,2,90.4,356.65,0
303,5773,0,0,1,1,68,0,1,0,0,2,2,2,2,2,2,0,1,60.3,4109,0
304,1525,1,0,0,1,38,1,2,1,0,2,0,0,0,0,0,1,3,81.85,3141.7,0
305,855,1,0,1,1,52,1,2,2,1,1,1,1,1,1,2,0,3,24.8,1229.1,0
306,162,1,1,1,0,32,1,2,1,0,0,0,0,0,0,0,1,2,74.9,2303.35,1
307,2868,1,0,1,1,29,1,0,0,0,0,2,2,2,2,2,0,3,75.55,2054.4,0
308,2201,1,1,1,1,38,1,2,1,0,2,0,0,2,2,0,0,2,101.15,3741.85,0
309,2854,1,0,0,1,48,1,2,0,2,0,2,0,2,2,1,1,1,78.75,3682.45,0
310,750,0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,1,0,19.25,19.25,0
311,5141,0,0,0,0,22,1,0,1,2,0,0,2,0,2,0,1,2,89.05,1886.25,0
312,1061,0,0,0,0,43,1,2,1,2,2,2,2,2,2,2,0,1,115.05,4895.1,0
313,1912,0,1,1,0,5,1,0,1,0,0,0,0,0,0,0,1,2,69.35,341.6,0
314,5319,1,0,0,0,5,1,0,1,0,0,0,0,2,0,0,1,2,80.6,415.55,1
315,3522,1,0,1,1,51,1,2,1,2,2,0,2,2,2,1,0,1,110.05,5686.4,0
316,2774,1,0,0,0,71,1,0,2,1,1,1,1,1,1,2,1,1,19.9,1355.1,0
317,1584,0,0,1,1,38,1,0,0,2,2,0,2,2,2,1,0,1,80.3,3058.65,1
318,1950,1,1,1,0,24,1,0,1,0,0,2,0,2,2,0,1,2,93.15,2231.05,1
319,4766,1,0,1,0,35,1,2,1,0,0,0,2,2,0,0,1,1,91.5,3236.35,0
320,3517,0,1,0,0,54,1,2,0,2,2,0,2,2,2,1,0,0,82.45,4350.1,1
321,6921,0,0,1,1,72,0,1,0,0,2,2,2,2,2,2,1,2,60,4264,0
322,6105,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,2,44.8,44.8,0
323,5015,0,0,1,1,9,1,0,0,2,0,0,0,0,0,1,0,3,48.6,422.3,0
324,6050,1,0,0,0,69,0,1,0,2,2,0,2,2,2,2,1,0,60.05,4176.7,0
325,3490,0,0,1,0,52,1,2,1,0,2,0,2,2,2,0,1,1,102.7,5138.1,0
326,4017,0,1,1,0,11,1,0,1,0,0,0,2,2,0,0,1,2,82.9,880.05,0
327,4077,0,1,0,0,2,1,0,1,0,0,0,0,0,0,0,1,2,70.35,139.05,1
328,4012,0,1,1,1,28,0,1,0,0,0,0,0,2,0,0,1,2,35.9,973.65,0
329,1876,0,1,0,0,17,1,2,1,0,0,2,0,0,0,0,1,1,82.65,1470.05,0
330,6562,0,0,1,1,35,1,0,2,1,1,1,1,1,1,2,1,3,19.85,739.35,0
331,6643,0,0,0,0,8,1,0,2,1,1,1,1,1,1,1,1,3,19.2,161.95,0
332,1628,1,0,0,0,46,1,2,1,0,2,2,0,2,0,1,1,1,94.9,4422.95,0
333,74,0,0,0,0,7,1,2,1,0,0,0,0,0,0,0,1,2,73.85,511.25,1
334,1974,0,0,0,0,2,1,2,1,0,0,2,0,0,0,0,0,3,80.6,155.8,1
335,3001,1,0,1,1,68,1,2,0,0,2,2,2,0,2,1,1,0,75.8,5293.95,1
336,4705,0,0,0,0,43,1,2,1,0,2,2,0,2,2,2,1,2,104.6,4759.85,1
337,1410,0,0,0,0,68,1,2,0,2,2,2,2,2,2,2,1,2,88.15,6148.45,0
338,5628,0,0,0,0,36,1,0,1,0,2,0,0,2,2,0,1,1,94.8,3565.65,0
339,919,1,0,1,0,63,1,2,1,0,2,2,0,2,2,0,1,2,103.4,6603,1
340,4255,0,1,0,0,32,1,0,0,0,2,0,2,0,0,0,0,0,54.65,1830.1,0
341,4851,0,0,1,0,71,1,2,0,2,2,2,2,2,2,2,0,1,85.75,6223.8,0
342,5289,0,0,1,1,66,1,2,0,2,2,2,0,0,0,0,1,0,67.45,4508.65,0
343,6752,1,0,0,0,63,1,0,2,1,1,1,1,1,1,1,0,3,20.5,1328.15,0
344,4166,0,0,0,1,41,1,0,2,1,1,1,1,1,1,1,1,1,20.25,865,0
345,16,0,1,0,0,1,1,2,1,0,0,0,0,0,0,0,1,2,72.1,72.1,0
346,1361,0,0,0,0,2,1,0,1,0,0,0,0,2,2,0,1,2,90.4,168.2,1
347,6294,0,0,1,0,70,1,0,2,1,1,1,1,1,1,2,0,0,19.45,1303.5,0
348,4398,0,0,0,0,23,0,1,0,0,0,0,0,2,2,0,1,2,44.95,996.85,0
349,3231,0,1,1,0,64,1,0,1,2,2,2,0,0,2,1,0,0,97,6430.9,0
350,343,1,0,1,1,37,1,2,0,2,0,2,2,0,0,2,1,1,62.8,2278.75,0
351,3624,1,0,0,1,17,1,0,0,0,0,0,0,0,0,1,0,3,44.6,681.4,0
352,2869,0,1,0,0,7,1,0,1,0,0,0,0,2,2,0,1,2,89.15,574.35,0
353,125,1,0,1,1,4,1,2,1,0,2,2,0,0,0,0,1,0,84.8,371.9,1
354,424,0,1,0,0,21,0,1,0,2,0,0,0,2,0,0,1,2,41.9,840.1,1
355,3169,0,0,0,0,10,1,0,1,0,0,0,0,0,2,0,1,0,80.25,846,1
356,2329,0,1,0,0,16,1,2,0,2,0,0,0,0,0,0,1,2,54.1,889,0
357,6306,1,0,1,0,64,1,2,1,0,2,0,2,2,2,2,1,2,105.25,6823.4,0
358,6354,1,1,1,0,27,0,1,0,2,0,0,0,0,0,0,0,1,30.75,805.1,1
359,6890,1,0,1,1,42,1,2,1,2,0,0,0,2,2,1,0,2,97.1,4016.75,0
360,6506,1,0,0,1,5,1,0,2,1,1,1,1,1,1,0,0,3,20.2,83.75,0
361,3690,0,0,0,0,41,1,0,1,0,2,0,2,2,2,2,1,0,98.8,3959.15,0
362,59,1,0,1,0,58,1,0,0,0,0,2,0,0,0,1,0,1,50.3,2878.55,0
363,3642,0,0,0,0,47,1,0,2,1,1,1,1,1,1,2,1,3,20.55,945.7,0
364,2492,1,0,0,0,18,1,0,1,0,0,0,2,0,0,0,1,0,75.9,1373.05,0
365,678,1,0,0,0,5,1,0,1,0,0,2,0,2,2,0,0,0,96.5,492.55,1
366,6368,1,0,1,0,23,1,0,0,2,0,0,0,0,2,0,1,0,59.95,1406,0
367,5157,0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,19.15,19.15,0
368,6699,1,0,1,0,71,1,2,1,0,0,2,0,2,2,1,1,1,98.65,6962.85,0
369,2443,1,0,1,1,72,1,2,1,2,2,2,2,2,2,2,1,1,112.6,8126.65,0
370,4621,1,0,1,1,33,1,0,2,1,1,1,1,1,1,1,0,3,20.6,690.25,0
371,158,1,0,0,0,2,1,2,1,0,0,0,0,2,0,0,1,2,85.65,181.5,1
372,4308,1,0,0,1,24,0,1,0,2,0,0,2,0,0,2,0,3,35.75,830.8,0
373,1919,0,0,1,1,56,1,2,1,0,2,2,2,0,2,1,1,1,99.75,5608.4,0
374,4838,1,0,0,0,37,1,0,1,0,2,0,0,2,2,0,1,1,96.1,3646.8,0
375,5059,0,0,0,0,43,1,2,0,0,2,2,2,2,2,1,0,1,85.1,3662.25,0
376,4334,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,3,25.35,25.35,0
377,6722,0,0,1,0,25,1,2,1,0,0,2,2,2,2,0,1,0,104.95,2566.5,1
378,1968,0,0,0,0,61,1,2,0,2,2,2,2,2,2,2,0,2,89.65,5308.7,0
379,4002,1,0,0,0,17,1,2,1,0,0,2,2,0,0,1,0,2,86.75,1410.25,0
380,3982,0,0,1,0,41,1,0,1,0,2,2,2,0,0,1,1,0,86.2,3339.05,0
381,4870,1,0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,3,50.65,50.65,1
382,5793,1,1,1,1,72,0,1,0,2,2,2,2,2,2,2,1,0,64.8,4732.35,0
383,3628,1,0,0,0,1,1,2,1,0,2,0,0,0,2,0,1,1,90.85,90.85,1
384,4636,1,0,0,0,48,1,2,1,0,2,2,0,2,2,2,1,0,108.1,5067.45,0
385,3429,1,1,1,0,11,1,0,2,1,1,1,1,1,1,0,0,3,19.95,214.75,1
386,359,0,1,1,0,55,1,2,1,0,2,2,0,0,0,0,1,2,85.45,4874.7,1
387,1156,0,0,0,0,42,0,1,0,2,2,2,2,0,2,1,1,2,54.75,2348.45,0
388,6176,1,0,0,0,44,1,2,1,0,0,2,0,0,2,0,1,3,90.4,4063,0
389,3897,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,2,44,44,0
390,2504,0,0,0,0,27,1,2,1,0,0,0,0,2,2,0,1,0,95.6,2595.25,0
391,6839,1,1,1,0,27,1,2,0,0,2,2,2,2,2,0,1,0,84.8,2309.55,0
392,132,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,1,2,44.3,89.3,0
393,6982,0,0,0,0,19,1,0,2,1,1,1,1,1,1,0,0,3,19.9,367.55,0
394,2759,0,1,1,0,42,1,2,1,0,0,0,0,2,2,0,1,2,95.05,3944.5,0
395,2056,0,0,0,0,66,1,2,0,2,2,2,2,2,2,2,1,1,90.05,5965.95,0
396,98,1,1,1,0,33,1,2,1,2,0,2,2,2,2,0,1,0,109.9,3694.7,0
397,4645,0,0,0,0,34,1,0,1,0,2,0,0,0,0,0,1,1,73.95,2524.45,1
398,1717,1,1,0,0,33,0,1,0,0,0,2,2,2,2,0,1,2,54.6,1803.7,0
399,4126,0,0,1,1,23,1,0,2,1,1,1,1,1,1,1,0,3,20.05,415.1,0
400,1557,0,0,0,0,32,1,0,2,1,1,1,1,1,1,1,0,0,19.75,624.15,0
401,6601,0,0,0,0,11,1,0,2,1,1,1,1,1,1,1,0,1,20.05,237.7,0
402,665,1,0,1,1,69,1,2,1,0,0,2,0,2,2,0,1,1,99.45,7007.6,1
403,2123,0,0,1,0,68,1,0,0,2,0,0,2,0,0,1,0,0,55.9,3848.8,0
404,3879,1,0,0,0,20,1,0,2,1,1,1,1,1,1,2,1,3,19.7,419.4,0
405,5360,1,0,0,0,72,1,0,2,1,1,1,1,1,1,2,1,1,19.8,1468.75,0
406,3306,1,0,1,1,60,1,2,1,2,0,2,0,2,0,1,1,0,95.4,5812,0
407,64,1,1,1,1,32,1,0,1,0,2,0,0,2,2,0,1,3,93.95,2861.45,0
408,3342,0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,1,3,19.9,19.9,1
409,5630,1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,1,3,19.6,19.6,1
410,215,1,1,0,0,3,1,2,1,0,2,0,0,0,0,0,1,2,81.35,233.7,1
411,2903,0,0,1,0,46,1,2,2,1,1,1,1,1,1,1,1,0,24.45,1066.15,0
412,3694,0,0,1,0,29,1,2,1,0,0,0,0,0,0,0,1,2,74.95,2149.05,0
413,4202,1,0,0,0,51,1,2,1,0,2,2,2,0,0,0,1,2,87.35,4473,0
414,1332,0,1,1,0,48,1,0,1,0,0,0,0,0,0,0,1,0,70.65,3545.05,0
415,5582,0,0,1,1,16,1,0,1,0,2,0,0,0,0,0,0,0,73.25,1195.75,0
416,3258,1,0,1,0,70,1,2,1,0,2,2,2,0,2,2,1,0,98.7,6858.9,0
417,3707,0,0,1,1,40,1,2,2,1,1,1,1,1,1,2,1,3,24.8,1024.7,0
418,387,0,0,1,1,22,1,0,1,0,2,0,0,0,2,0,0,2,83.3,1845.9,1
419,3923,0,1,0,0,1,1,0,1,0,0,2,0,0,0,0,1,0,75.3,75.3,1
420,1513,0,0,1,1,5,1,2,2,1,1,1,1,1,1,0,1,3,24.3,132.25,0
421,3951,0,0,0,0,7,1,0,1,0,0,0,0,0,0,0,1,0,69.85,515.45,0
422,5409,1,0,0,1,29,1,2,1,0,2,2,2,0,2,1,0,1,100.55,2830.45,0
423,2747,1,0,1,1,44,1,2,2,1,1,1,1,1,1,1,0,3,25.7,1110.5,0
424,5731,0,0,0,0,10,0,1,0,2,2,2,0,0,0,0,0,0,40.7,449.3,0
425,1380,0,1,1,0,55,1,2,0,0,0,0,0,0,0,0,0,0,51.65,2838.55,0
426,1920,1,1,1,0,52,1,2,1,0,2,2,0,2,2,1,1,0,105.1,5376.4,0
427,6127,0,0,1,1,10,1,2,1,0,0,0,0,0,2,0,0,2,85.95,858.6,0
428,3025,1,0,0,0,18,1,2,1,0,0,0,0,0,0,0,1,0,75.6,1395.05,0
429,4331,0,0,1,0,68,1,2,0,2,0,0,2,0,0,1,0,0,58.25,3975.7,0
430,6361,0,0,1,1,61,1,0,2,1,1,1,1,1,1,0,1,3,19.4,1182.55,1
431,5491,0,0,1,1,72,0,1,0,2,2,2,2,2,2,2,1,1,65.2,4784.45,0
432,1467,1,0,0,0,2,1,0,0,2,0,2,0,0,0,0,0,2,53.45,119.5,0
433,2040,1,0,0,0,12,1,0,0,0,0,0,0,0,0,0,1,0,45.4,518.9,1
434,4262,1,0,1,0,41,1,0,2,1,1,1,1,1,1,2,1,2,19.75,899.45,0
435,1581,0,0,0,0,26,0,1,0,0,0,2,2,2,0,0,1,1,44.45,1183.8,0
436,3487,1,0,1,0,36,1,0,2,1,1,1,1,1,1,1,0,0,20.85,720.05,0
437,3038,1,0,1,1,72,1,2,1,2,2,2,2,2,2,2,1,1,114.05,8468.2,0
438,4133,1,0,1,0,35,1,2,1,0,0,0,2,0,2,0,1,0,89.85,3161.2,0
439,2487,1,0,0,0,1,1,0,0,0,0,2,2,0,0,0,0,3,55.05,55.05,0
440,521,0,0,1,1,16,1,2,1,2,0,2,2,2,2,0,1,2,112.95,1882.55,0
441,3966,0,1,0,0,49,1,2,1,2,0,0,0,2,2,0,0,1,101.55,5070.4,0
442,117,0,0,1,0,54,1,2,1,2,2,2,2,2,2,1,1,3,114.65,6049.5,0
443,2030,0,0,0,1,18,1,2,0,2,0,0,0,0,2,0,0,2,64.8,1166.7,0
444,1277,0,0,1,0,36,1,0,1,0,0,0,0,0,2,0,0,2,80.4,2937.65,0
445,5469,0,0,0,0,60,1,2,1,0,2,2,0,2,2,0,1,2,105.9,6396.45,1
446,2864,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,3,69.55,69.55,1
447,498,0,0,1,1,52,1,2,2,1,1,1,1,1,1,2,1,0,25.05,1270.25,0
448,3630,1,0,1,1,8,1,0,1,0,0,2,0,2,2,0,1,2,94.75,759.55,0
449,738,1,0,1,1,72,1,0,1,2,2,0,2,2,2,2,0,0,105.5,7611.55,0
450,6026,0,0,0,0,64,1,2,2,1,1,1,1,1,1,1,0,3,24.7,1642.75,0
451,4050,0,1,0,0,22,1,0,0,2,0,2,2,0,2,0,1,3,69.75,1545.4,0
452,6214,1,0,1,0,60,0,1,0,0,2,2,2,2,2,0,1,0,60.2,3582.4,0
453,154,0,0,1,1,28,1,0,1,0,0,0,0,0,2,0,1,2,81.05,2227.1,1
454,3330,0,0,1,0,61,1,2,2,1,1,1,1,1,1,2,0,3,24.4,1417.9,0
455,5868,0,0,0,0,24,1,2,1,0,2,2,0,2,2,0,1,2,104.15,2494.65,0
456,3611,1,0,1,1,28,1,0,1,0,2,2,2,2,0,1,0,0,92.9,2768.35,0
457,639,0,0,1,1,30,1,0,0,0,2,2,2,2,2,2,0,0,80.8,2369.3,0
458,2949,1,0,1,0,2,1,0,2,1,1,1,1,1,1,0,0,3,20,38,0
459,998,1,0,0,0,1,1,2,1,0,0,0,0,0,0,0,1,2,75.1,75.1,0
460,3292,1,0,0,1,6,1,0,2,1,1,1,1,1,1,0,0,3,19.65,100.9,0
461,4654,0,0,1,0,24,1,0,0,0,2,0,0,2,2,0,1,0,69.45,1614.05,0
462,598,1,0,1,1,4,1,2,1,0,0,2,0,2,2,0,0,2,101.15,385.9,1
463,2671,1,0,0,0,7,1,2,1,0,2,0,0,2,2,0,1,2,99.8,673.25,1
464,1018,1,1,1,0,72,1,2,1,2,2,2,2,2,2,2,1,0,116.05,8404.9,0
465,2077,1,0,0,0,70,0,1,0,0,0,0,2,0,2,2,1,3,40.05,2799.75,0
466,6372,1,1,1,0,64,1,2,1,0,0,2,2,2,2,2,0,2,102.1,6538.45,0
467,4200,1,0,1,1,72,1,2,1,0,2,0,0,2,0,1,1,2,89.7,6588.95,0
468,6249,0,0,0,1,44,1,0,2,1,1,1,1,1,1,2,0,3,19.9,868.1,0
469,3221,0,0,1,1,13,1,0,0,0,0,0,0,0,2,0,0,2,55.95,734.35,1
470,3459,0,1,0,0,17,1,0,2,1,1,1,1,1,1,1,0,3,20.65,330.6,0
471,2491,1,0,0,0,1,1,0,0,0,0,0,0,0,2,0,1,2,55,55,1
472,890,1,0,1,0,9,1,0,0,0,0,2,0,2,2,0,1,3,70.05,564.4,0
473,2861,1,0,1,0,24,1,0,0,2,0,0,2,0,0,0,0,3,53.6,1315.35,0
474,6576,0,0,1,1,1,1,0,1,0,2,0,0,0,0,0,1,2,74.7,74.7,1
475,1608,1,0,0,0,24,1,2,1,0,2,0,0,0,0,0,1,2,80.25,1861.5,1
476,2644,1,1,1,1,35,1,0,0,0,2,0,2,2,2,0,1,2,76.05,2747.2,0
477,3072,0,0,1,1,7,1,0,0,2,2,2,2,2,0,0,1,2,75.7,554.05,0
478,188,1,0,0,0,5,1,0,1,0,0,0,2,2,2,0,1,2,96.1,453.4,1
479,4385,0,0,0,1,15,1,0,1,0,0,0,0,0,0,0,0,0,69,994.8,1
480,325,1,0,1,1,11,1,0,2,1,1,1,1,1,1,2,0,3,19.65,225.75,0
481,301,0,0,1,0,48,0,1,0,2,0,2,0,0,2,0,1,0,45.3,2145,1
482,3193,0,1,0,0,20,1,0,1,0,0,0,0,0,2,0,1,2,81.45,1671.6,0
483,3629,0,0,1,0,72,1,2,1,0,2,2,2,2,2,1,1,0,108.5,8003.8,0
484,4184,0,0,1,1,8,1,0,1,0,2,0,0,2,0,0,1,2,83.55,680.05,1
485,5619,1,0,1,1,72,1,2,1,0,0,0,0,0,2,2,1,1,84.5,6130.85,0
486,6383,0,0,0,0,15,1,2,1,0,2,0,0,2,2,0,1,2,100.15,1415,0
487,2539,1,0,0,0,72,1,2,0,0,2,2,2,2,2,2,1,0,88.6,6201.95,0
488,3097,0,0,1,1,0,0,1,0,2,0,2,2,2,0,2,1,0,52.55, ,0
489,5899,1,0,0,1,1,1,2,1,0,0,0,0,0,0,0,1,2,74.35,74.35,1
490,2470,1,0,1,1,63,1,2,1,0,2,2,0,2,2,2,1,0,104.8,6597.25,0
491,4788,0,0,0,0,2,1,0,0,0,2,0,0,2,0,0,1,2,59,114.15,0
492,259,0,0,1,0,2,1,0,1,2,0,0,0,0,0,0,1,2,74.4,139.4,1
493,4046,1,1,1,0,61,1,2,0,0,2,0,0,0,2,1,0,0,64.05,3902.6,0
494,4630,1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,20.4,20.4,0
495,5795,1,0,0,0,22,0,1,0,0,2,2,0,0,2,1,1,0,43.75,903.6,1
496,2884,1,0,1,0,28,1,0,0,2,2,0,2,0,0,0,0,3,60.9,1785.65,0
497,336,0,0,1,0,70,1,0,2,1,1,1,1,1,1,2,0,0,19.8,1397.65,0
498,4393,0,1,0,0,5,0,1,0,0,2,0,0,0,0,0,0,2,28.45,131.05,1
499,5492,0,0,0,0,12,1,2,1,2,2,2,0,0,2,0,1,0,99.7,1238.45,1
500,3037,1,0,0,0,34,1,2,1,2,2,2,2,2,2,1,0,1,116.25,3899.05,0
501,3123,0,1,1,0,71,1,2,1,2,0,0,0,0,0,2,1,1,80.7,5676,0
502,2763,0,0,1,1,70,1,2,0,2,0,0,0,0,2,1,0,0,65.2,4543.15,0
503,5507,0,0,1,1,52,1,0,1,2,0,2,2,0,0,0,1,0,84.05,4326.8,0
504,4038,1,0,0,1,69,1,2,0,2,2,2,2,2,0,2,1,1,79.45,5502.55,0
505,3954,0,1,0,0,20,1,2,1,0,2,2,0,0,2,0,1,2,94.1,1782.4,1
506,6304,1,0,0,1,11,1,2,1,0,0,2,0,0,0,0,1,3,78,851.8,0
507,5095,1,0,1,0,2,1,0,1,0,0,0,2,2,2,0,1,2,94.2,167.5,1
508,3219,0,0,1,1,6,1,2,1,0,0,0,2,0,0,0,1,2,80.5,502.85,1
509,775,0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,19.85,19.85,0
510,3010,1,1,1,1,20,1,0,1,2,0,2,2,0,2,1,0,1,94.3,1818.3,0
511,5991,1,0,0,0,61,1,2,1,2,0,2,0,2,2,0,1,2,106.45,6300.15,0
512,4190,0,1,1,0,5,1,2,1,0,0,0,0,0,0,0,1,2,74.35,334.8,1
513,6090,0,0,0,0,56,1,2,1,0,2,0,2,2,2,0,1,0,105.45,5916.95,0
514,1688,1,0,0,0,30,1,2,1,2,2,2,2,0,0,0,1,1,95,2852.4,0
515,6585,1,0,0,0,40,1,2,1,0,0,2,2,2,2,0,0,0,104.8,4131.95,1
516,2417,0,0,0,0,28,1,0,0,2,0,0,2,0,0,1,0,3,54.3,1546.3,0
517,4732,0,1,1,0,5,1,0,1,0,0,0,0,0,0,0,0,2,70.05,302.6,0
518,156,0,1,1,0,27,1,0,1,2,0,0,0,0,0,0,1,0,75.2,1929.35,1
519,5298,1,0,0,0,12,1,0,2,1,1,1,1,1,1,0,0,1,20.05,265.45,0
520,3637,1,0,1,1,67,1,2,1,0,2,2,0,2,2,1,1,2,105.4,6989.45,0
521,2863,1,1,1,0,29,1,2,0,0,0,0,0,0,0,0,1,2,51.6,1442,0
522,618,1,0,1,1,55,1,2,1,0,0,0,0,0,2,0,0,0,85.5,4713.4,0
523,4809,0,0,0,0,23,1,2,1,0,0,0,0,0,0,0,0,0,75.6,1758.6,1
524,5918,1,0,1,0,34,1,2,1,0,0,2,0,2,2,0,1,2,100.05,3480,1
525,512,1,0,0,0,52,1,0,1,2,0,2,0,2,0,1,0,2,91.25,4738.3,0
526,6034,1,1,1,1,72,1,2,1,2,2,2,2,2,2,2,1,1,115.75,8399.15,0
527,2483,1,0,1,1,58,1,2,1,0,2,0,2,2,0,1,1,1,94.7,5430.35,0
528,5353,1,0,1,1,35,1,0,2,1,1,1,1,1,1,2,0,3,19.6,686.95,0
529,228,0,1,0,0,56,1,2,1,0,2,2,2,2,0,2,1,0,99.9,5706.3,0
530,5696,0,0,1,1,24,1,0,2,1,1,1,1,1,1,2,1,1,21.1,490.65,0
531,965,1,0,1,1,70,1,0,2,1,1,1,1,1,1,2,0,1,20.05,1360.25,0
532,2946,1,0,0,0,2,1,0,1,0,0,0,0,2,0,0,1,2,79.95,174.45,0
533,883,1,1,1,1,68,1,2,1,0,0,2,2,2,2,1,1,1,107.15,7379.8,0
534,6500,0,0,0,0,1,1,2,1,0,0,0,0,0,2,0,1,2,85,85,1
535,3775,1,0,0,0,12,1,2,1,0,0,2,0,2,0,0,1,2,89.55,1021.75,0
536,418,0,0,1,0,63,1,2,1,0,2,0,0,0,0,0,1,0,81.55,5029.05,0
537,4102,0,0,1,1,33,1,0,0,2,2,2,0,0,0,1,1,3,58.45,1955.4,0
538,6257,0,0,1,0,69,1,0,1,0,2,0,0,2,2,1,1,1,95.65,6744.2,0
539,3814,0,0,1,1,60,1,0,0,0,2,2,2,2,2,2,1,0,80.6,4946.7,0
540,4833,0,0,1,1,72,1,2,1,2,2,2,2,2,2,2,1,0,113.1,8248.5,0
541,1899,0,0,0,0,11,1,2,0,0,0,0,0,0,2,0,1,3,58.95,601.6,0
542,1970,0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,19.55,19.55,0
543,918,1,0,0,0,10,1,2,1,0,0,0,0,2,0,0,1,0,86.05,834.1,1
544,1931,1,0,0,0,13,0,1,0,2,0,0,2,2,0,0,1,1,45.55,597,1
545,5035,1,0,1,1,34,1,0,1,0,0,0,0,0,2,1,1,0,78.95,2647.2,0
546,4929,1,0,1,1,39,1,0,1,0,2,0,0,2,0,0,1,3,86.3,3266,1
547,1742,0,0,0,0,65,1,2,1,0,2,0,2,2,2,1,1,0,105.05,6744.25,0
548,3250,1,1,1,0,50,1,2,1,2,2,2,0,2,0,1,1,0,101.9,5265.5,0
549,5744,1,0,0,0,15,1,0,2,1,1,1,1,1,1,0,0,3,19.75,311.6,0
550,2489,1,0,1,1,72,1,2,1,2,2,2,0,2,2,2,1,0,110.3,7966.9,0
551,926,0,0,1,1,72,1,2,1,2,2,2,2,2,2,2,1,0,115.6,8220.4,0
552,1395,1,0,1,1,55,1,0,2,1,1,1,1,1,1,2,0,0,19.35,1153.25,0
553,1324,0,0,1,1,23,1,2,2,1,1,1,1,1,1,2,1,1,25.6,514.75,0
554,3738,1,0,0,0,32,1,2,1,0,2,0,0,0,0,0,1,0,80.35,2596.15,1
555,4066,0,0,1,1,56,1,2,0,2,0,2,0,0,2,1,1,0,68.75,3808,0
556,1807,0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,0,19.9,19.9,0
557,786,1,0,0,0,38,1,0,0,2,2,0,2,2,0,1,0,3,70.6,2708.2,0
558,1706,1,0,0,0,11,1,0,1,0,0,0,0,0,0,0,0,2,70.2,760.05,0
